mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,wsls,,,,,,,0.763636366156512,0.470588231515851,,,,54.2781533924264,112.556306784853,117.555926125513
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,q-learning,0.999954602131298,0.564524541438914,,,,,,,,,,59.319032210085,122.63806442017,127.637683760831
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,assymetric q-learning,,1.67026686147164,0.999954602131298,0.0520154931250667,,,,,,,,58.7914077794151,123.58281555883,131.082244569821
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,q-learning with stickiness,0.999954602131298,0.23367668292187,,,0.491045511916194,2.00253582540426,,,,,,54.6454383305426,117.290876661085,127.290115342406
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,q-learning dual-alpha with stickiness,,0.771107795515402,0.999954602131298,0.0507743526879404,0.460219965331598,2.01691043237553,,,,,,54.4679247722085,118.935849544417,131.434897896068
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,hmm,,,,,,,,,0.325842696629214,10,-56.1662346916593,56.1662346916593,132.332469383319,157.330566086621
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,random,,,,,,,,,,,,59.1441985345807,120.288397069161,122.788206739492
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,wsls,,,,,,,0.760000015637201,0.384615374946583,,,,54.2320028390809,112.464005678162,117.463625018822
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,q-learning,0.0233365340599574,7.47974172679767,,,,,,,,,,56.9872609951365,117.974521990273,122.974141330933
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,assymetric q-learning,,148.413159102577,0.000941743552568072,0.0276770795316236,,,,,,,,56.8624095255994,119.724819051199,127.22424806219
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,q-learning with stickiness,0.0180367104855111,5.79201401534086,,,0.601733182187041,1.42880177842253,,,,,,52.7014577784625,113.402915556925,123.402154238246
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,q-learning dual-alpha with stickiness,,148.413159102577,0.000607993537851319,0.0229817816779387,0.598667911823573,1.4178030393917,,,,,,52.5913255957663,115.182651191533,127.681699543184
483,NL3,6,483__MOUSE PRL__6__NL3__0.8,hmm,,,,,,,,,0.213483146067416,10,-53.1996746110225,53.1996746110225,126.399349222045,151.397445925348
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,wsls,,,,,,,0.648148165693949,0.571428566578012,,,,59.6185466032554,123.237093206511,128.236712547171
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,q-learning,0.104694676711651,1.87478484224869,,,,,,,,,,57.5740323680997,119.148064736199,124.14768407686
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,assymetric q-learning,,1.66655088508983,0.172556062467727,0.076041316635204,,,,,,,,57.4666632900112,120.933326580022,128.432755591013
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,q-learning with stickiness,0.104541914760552,1.85338961271856,,,0.0180890261760903,0.0335197480088588,,,,,,57.5700404282589,123.140080856518,133.139319537839
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,q-learning dual-alpha with stickiness,,1.6537385894216,0.175421086068869,0.0764850675070606,0.0188359328169596,-0.0816642540152595,,,,,,57.4638577470118,124.927715494024,137.426763845675
483,NL3,7,483__MOUSE PRL__7__NL3__0.8,hmm,,,,,,,,,0.438202247191011,10,-60.887221576818,60.887221576818,141.774443153636,166.772539856939
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,random,,,,,,,,,,,,60.9534361434451,123.90687228689,126.40668195722
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,wsls,,,,,,,0.762711880084591,0.600000008042859,,,,53.2115917269971,110.423183453994,115.422802794655
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,q-learning,0.999954602131298,0.924954425458839,,,,,,,,,,54.566676458816,113.133352917632,118.132972258292
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,assymetric q-learning,,1.79826109143755,0.999954602131298,0.126356478598263,,,,,,,,54.0376511438662,114.075302287732,121.574731298723
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,q-learning with stickiness,0.999954602131298,0.863795518882178,,,0.365456484184807,-0.622654634698612,,,,,,53.8755012599688,115.751002519938,125.750241201259
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,q-learning dual-alpha with stickiness,,1.53804219153464,0.999954602131298,0.126327748368765,0.19331820591407,0.415986934795155,,,,,,53.5430532901055,117.086106580211,129.585154931862
483,NL3,8,483__MOUSE PRL__8__NL3__0.8,hmm,,,,,,,,,0.359550561797753,10,-57.4041778049471,57.4041778049471,134.808355609894,159.806452313197
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,random,,,,,,,,,,,,62.361022198642,126.722044397284,129.221854067614
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,wsls,,,,,,,0.767857158813256,0.484848477441198,,,,53.8955983635068,111.791196727014,116.790816067674
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,q-learning,0.777557453180383,0.909641562068665,,,,,,,,,,56.1812821511808,116.362564302362,121.362183643022
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,assymetric q-learning,,0.953586294781445,0.989188086008524,0.528655655296385,,,,,,,,55.9838224854093,117.967644970819,125.467073981809
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,q-learning with stickiness,0.782533808088521,0.646197306769193,,,0.457794398128709,0.919258901136023,,,,,,53.4484153453715,114.896830690743,124.896069372064
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,q-learning dual-alpha with stickiness,,0.66861870197501,0.961039279018128,0.589454614205721,0.452704275328848,0.885346729657891,,,,,,53.3755318696553,116.751063739311,129.250112090962
483,NL3,9,483__MOUSE PRL__9__NL3__0.8,hmm,,,,,,,,,0.325842696629214,10,-56.1314228936112,56.1314228936112,132.262845787222,157.260942490525
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,random,,,,,,,,,,,,60.9534361434451,123.90687228689,126.40668195722
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,wsls,,,,,,,0.789473700175763,0.499999999011807,,,,52.2090873879272,108.418174775854,113.417794116515
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,q-learning,0.999954602131298,0.834799821988581,,,,,,,,,,56.2980218274121,116.596043654824,121.595662995485
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,assymetric q-learning,,0.834799773910238,0.999954602131298,0.999954602131298,,,,,,,,56.298021827412,118.596043654824,126.095472665815
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,q-learning with stickiness,0.999954602131298,0.613107173908066,,,0.580895331818307,0.323919705365359,,,,,,53.0351765347238,114.070353069448,124.069591750769
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,q-learning dual-alpha with stickiness,,0.613107098166899,0.999954602131298,0.999954602131298,0.58089531716847,0.323919900993518,,,,,,53.0351765347241,116.070353069448,128.5694014211
483,NL3,10,483__MOUSE PRL__10__NL3__0.8,hmm,,,,,,,,,0.314606741573034,10,-54.8303898688702,54.8303898688702,129.66077973774,154.658876441043
