mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
531,WT,11,531__MOUSE PRL__11__WT__0.8,127.661527393424,108.894872462673,113.067530997026,117.567340667357,119.783439494614,124.283249164943,156.805822429306
531,WT,12,531__MOUSE PRL__12__WT__0.8,127.661527393424,102.238387706618,113.131551708915,117.408260708105,112.715981917459,117.147597104691,145.526980424864
531,WT,13,531__MOUSE PRL__13__WT__0.8,124.784535649587,112.392149510778,121.657161981025,125.197739561384,117.222628365623,121.436860774969,146.918794884552
531,WT,14,531__MOUSE PRL__14__WT__0.8,128.866005346458,99.5115528334586,88.3324627572811,92.3057753512447,96.6704654452295,100.825730231153,146.88788894962
531,WT,15,531__MOUSE PRL__15__WT__0.8,129.221854067614,104.635716412311,110.762858651799,115.147399484865,115.596232574489,120.050420965135,159.940677372618
531,WT,16,531__MOUSE PRL__16__WT__0.8,128.152893457488,104.34489449928,112.836360657858,117.336170328189,115.924633611962,120.424443282294,152.140921326185
532,WT,11,532__MOUSE PRL__11__WT__0.8,129.088465819026,113.120330821984,119.155164738903,123.654974409236,124.165569801807,128.665379472138,158.70267639326
532,WT,12,532__MOUSE PRL__12__WT__0.8,128.554251644823,119.948113531743,126.598040151619,131.097849821949,126.656795503828,131.156605174276,156.798280127442
532,WT,13,532__MOUSE PRL__13__WT__0.8,129.221854067614,106.891320798419,114.113687004784,118.419210104892,118.12834506662,122.501931002017,155.798957287992
532,WT,14,532__MOUSE PRL__14__WT__0.8,129.088465819026,116.786965065143,124.689380365078,129.189190035408,130.16201262442,134.661822294751,161.818280282874
532,WT,15,532__MOUSE PRL__15__WT__0.8,127.661527393424,113.625548211287,118.308295648055,121.845541290217,124.948283931071,128.70776610093,159.419087636153
532,WT,16,532__MOUSE PRL__16__WT__0.8,129.26630217076,95.0371653438798,97.473039286728,98.0422594878166,105.599321654189,106.260182648588,148.631953761744
533,WT,11,533__MOUSE PRL__11__WT__0.8,129.088465819026,96.4637808702673,98.8661424215789,102.578674874701,105.164232036425,108.901907763111,144.08035435733
533,WT,12,533__MOUSE PRL__12__WT__0.8,129.221854067614,102.722431995846,103.71138962372,104.370123226585,112.524938427099,113.316696246009,156.516121463632
533,WT,13,533__MOUSE PRL__13__WT__0.8,128.152893457488,121.250942367267,125.271212460219,129.771022130549,132.136529460693,136.63633913103,162.815693552982
533,WT,14,533__MOUSE PRL__14__WT__0.8,129.221854067614,120.910321217683,121.013199686714,125.032798550563,127.922077704693,131.930602714907,164.199359434772
533,WT,15,533__MOUSE PRL__15__WT__0.8,129.221854067614,111.037603834816,113.2892278768,117.368423098856,120.151165629699,124.044739790236,157.260956984984
533,WT,16,533__MOUSE PRL__16__WT__0.8,127.661527393424,116.992784473956,126.454427077264,130.954236747594,127.890046994269,132.389856664611,157.971336151374
537,NL3,11,537__MOUSE PRL__11__NL3__0.8,128.866005346458,124.855647215297,127.320165846179,126.7598369996,128.205089749743,130.067043973461,161.439038593905
537,NL3,12,537__MOUSE PRL__12__NL3__0.8,128.554251644823,118.3390441726,119.15507559358,123.65488526391,126.199791637299,130.699601307629,160.93726443488
537,NL3,13,537__MOUSE PRL__13__NL3__0.8,129.221854067614,120.86077071924,127.247760216719,130.725715348992,128.61525383146,131.340608119943,159.739234580676
537,NL3,14,537__MOUSE PRL__14__NL3__0.8,129.221854067614,127.309948443225,121.1337797253,124.737188630387,127.657074113176,131.380306498972,161.185683414937
537,NL3,15,537__MOUSE PRL__15__NL3__0.8,128.866005346458,120.687604534475,118.861577447368,123.361387117699,127.20366606734,131.703475737682,162.524982740564
537,NL3,16,537__MOUSE PRL__16__NL3__0.8,126.40668195722,125.512180154898,121.369351859275,121.885181155793,128.846732713341,129.613404249091,161.226933381231
543,NL3,11,543__MOUSE PRL__11__NL3__0.8,128.866005346458,123.564702081598,127.789350763162,129.150645006006,130.852998287089,133.998971847187,159.683795623988
