mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,wsls,58.1964821599573,120.392964319915,125.392583660575
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,q-learning,56.7296699849271,117.459339969854,122.458959310515
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,assymetric q-learning,56.4354133511722,118.870826702344,126.370255713335
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,q-learning with stickiness,56.372337694948,120.744675389896,130.743914071217
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,q-learning dual-alpha with stickiness,56.0041319889794,122.008263977959,134.50731232961
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,hmm,61.5085972593414,143.017194518683,168.015291221985
495,WT,11,495__MOUSE PRL__11__WT__0.8,random,61.8265418935791,125.653083787158,128.152893457488
495,WT,11,495__MOUSE PRL__11__WT__0.8,wsls,55.4950517712319,114.990103542464,119.989722883124
495,WT,11,495__MOUSE PRL__11__WT__0.8,q-learning,56.4174051759017,116.834810351803,121.834429692464
495,WT,11,495__MOUSE PRL__11__WT__0.8,assymetric q-learning,56.0102297721386,118.020459544277,125.519888555268
495,WT,11,495__MOUSE PRL__11__WT__0.8,q-learning with stickiness,53.8298009643379,115.659601928676,125.658840609997
495,WT,11,495__MOUSE PRL__11__WT__0.8,q-learning dual-alpha with stickiness,53.7941963071163,117.588392614233,130.087440965884
495,WT,11,495__MOUSE PRL__11__WT__0.8,hmm,56.6447354210939,133.289470842188,158.28756754549
495,WT,12,495__MOUSE PRL__12__WT__0.8,random,62.0272209872465,126.054441974493,128.554251644823
495,WT,12,495__MOUSE PRL__12__WT__0.8,wsls,31.579721881274,67.1594437625479,72.1590631032084
495,WT,12,495__MOUSE PRL__12__WT__0.8,q-learning,37.3386100279099,78.6772200558199,83.6768393964804
495,WT,12,495__MOUSE PRL__12__WT__0.8,assymetric q-learning,36.7214035678614,79.4428071357228,86.9422361467136
495,WT,12,495__MOUSE PRL__12__WT__0.8,q-learning with stickiness,33.5557762630017,75.1115525260034,85.1107912073245
495,WT,12,495__MOUSE PRL__12__WT__0.8,q-learning dual-alpha with stickiness,30.6837672362293,71.3675344724587,83.86658282411
495,WT,12,495__MOUSE PRL__12__WT__0.8,hmm,44.439251369147,108.878502738294,133.876599441597
495,WT,13,495__MOUSE PRL__13__WT__0.8,random,62.1830978380636,126.366195676127,128.866005346458
495,WT,13,495__MOUSE PRL__13__WT__0.8,wsls,43.3013371763066,90.6026743526132,95.6022936932738
495,WT,13,495__MOUSE PRL__13__WT__0.8,q-learning,47.8974175570263,99.7948351140525,104.794454454713
495,WT,13,495__MOUSE PRL__13__WT__0.8,assymetric q-learning,47.8974175570263,101.794835114053,109.294264125043
495,WT,13,495__MOUSE PRL__13__WT__0.8,q-learning with stickiness,47.0591090913895,102.118218182779,112.1174568641
495,WT,13,495__MOUSE PRL__13__WT__0.8,q-learning dual-alpha with stickiness,47.0591090913902,104.11821818278,116.617266534432
495,WT,13,495__MOUSE PRL__13__WT__0.8,hmm,53.4132069462169,126.826413892434,151.824510595736
495,WT,14,495__MOUSE PRL__14__WT__0.8,random,62.1830978380636,126.366195676127,128.866005346458
495,WT,14,495__MOUSE PRL__14__WT__0.8,wsls,60.6379340292079,125.275868058416,130.275487399076
